ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado
1573,2025-04-25 01:00:00,Gloss Crystal,Maquiagem,50.0,8,144,Salvador,BA
1574,2025-04-25 08:00:00,Perfume Bloom,Perfumaria,100.0,6,213,São Paulo,SP
1575,2025-04-26 00:00:00,Gloss Crystal,Maquiagem,50.0,9,150,Salvador,BA
1576,2025-04-26 13:00:00,Perfume Aurora,Perfumaria,150.0,4,176,São Paulo,SP
1577,2025-04-26 08:00:00,Base Lux,Maquiagem,80.0,6,154,Rio de Janeiro,RJ
1578,2025-04-26 13:00:00,Perfume Elegance,Perfumaria,350.0,2,153,São Luís,MA
1579,2025-04-26 14:00:00,Perfume Bloom,Perfumaria,100.0,6,167,São Paulo,SP
1580,2025-04-27 01:00:00,Gloss Crystal,Maquiagem,50.0,4,128,Manaus,AM
1581,2025-04-27 16:00:00,Batom Matte,Maquiagem,85.0,1,120,São Paulo,SP
1582,2025-04-27 11:00:00,Perfume Elegance,Perfumaria,350.0,9,174,Porto Alegre,RS
1583,2025-04-27 18:00:00,Gloss Crystal,Maquiagem,50.0,4,167,Salvador,BA
1584,2025-04-27 10:00:00,Perfume Elegance,Perfumaria,350.0,6,101,Salvador,BA
1585,2025-04-28 18:00:00,Perfume Aurora,Perfumaria,150.0,3,230,Fortaleza,CE
1586,2025-04-28 09:00:00,Gloss Crystal,Maquiagem,50.0,7,145,São Paulo,SP
1587,2025-04-28 12:00:00,Batom Matte,Maquiagem,85.0,6,122,Manaus,AM
1588,2025-04-28 08:00:00,Esfoliante Premium,Banho,46.57,1,220,Porto Alegre,RS
1589,2025-04-28 17:00:00,Base Lux,Maquiagem,80.0,1,184,Belo Horizonte,MG
1590,2025-04-29 08:00:00,Perfume Bloom,Perfumaria,100.0,3,107,Belém,PA
1591,2025-04-29 12:00:00,Esfoliante Premium,Banho,49.5,5,183,Salvador,BA
1592,2025-04-29 17:00:00,Perfume Elegance,Perfumaria,350.0,4,103,Fortaleza,CE
1593,2025-04-29 18:00:00,Esfoliante Premium,Banho,45.3,1,125,Rio de Janeiro,RJ
1594,2025-04-29 10:00:00,Perfume Elegance,Perfumaria,350.0,7,231,Belo Horizonte,MG
1595,2025-04-30 06:00:00,Perfume Elegance,Perfumaria,350.0,1,211,Fortaleza,CE
1596,2025-04-30 07:00:00,Condicionador Luxo,Banho,54.75,7,114,Curitiba,PR
1597,2025-04-30 13:00:00,Batom Matte,Maquiagem,85.0,3,169,Salvador,BA
1598,2025-04-30 14:00:00,Condicionador Luxo,Banho,58.57,4,123,Belo Horizonte,MG
1599,2025-04-30 05:00:00,Condicionador Luxo,Banho,55.27,6,138,Rio de Janeiro,RJ
1600,2025-05-01 07:00:00,Base Lux,Maquiagem,80.0,2,195,Salvador,BA
1601,2025-05-01 15:00:00,Gloss Crystal,Maquiagem,50.0,3,173,Rio de Janeiro,RJ
1602,2025-05-01 20:00:00,Condicionador Luxo,Banho,58.01,8,122,Salvador,BA
1603,2025-05-01 15:00:00,Base Lux,Maquiagem,80.0,3,209,Curitiba,PR
1604,2025-05-01 18:00:00,Base Lux,Maquiagem,80.0,4,121,São Paulo,SP
1605,2025-05-02 16:00:00,Condicionador Luxo,Banho,56.41,6,174,Belo Horizonte,MG
1606,2025-05-02 02:00:00,Perfume Aurora,Perfumaria,150.0,5,232,São Paulo,SP
1607,2025-05-02 15:00:00,Gloss Crystal,Maquiagem,50.0,6,164,Porto Alegre,RS
1608,2025-05-02 14:00:00,Base Lux,Maquiagem,80.0,6,234,São Paulo,SP
1609,2025-05-02 07:00:00,Base Lux,Maquiagem,80.0,8,177,São Paulo,SP
1610,2025-05-03 00:00:00,Gloss Crystal,Maquiagem,50.0,4,125,Belo Horizonte,MG
1611,2025-05-03 00:00:00,Condicionador Luxo,Banho,55.67,2,124,Belo Horizonte,MG
1612,2025-05-03 15:00:00,Perfume Bloom,Perfumaria,100.0,8,159,Manaus,AM
1613,2025-05-03 07:00:00,Gloss Crystal,Maquiagem,50.0,2,170,São Paulo,SP
1614,2025-05-03 04:00:00,Gloss Crystal,Maquiagem,50.0,6,154,São Paulo,SP
1615,2025-05-04 09:00:00,Base Lux,Maquiagem,80.0,1,217,Belo Horizonte,MG
1616,2025-05-04 13:00:00,Perfume Bloom,Perfumaria,100.0,6,228,Salvador,BA
1617,2025-05-04 22:00:00,Perfume Bloom,Perfumaria,100.0,1,201,Rio de Janeiro,RJ
1618,2025-05-04 19:00:00,Gloss Crystal,Maquiagem,50.0,6,218,Salvador,BA
1619,2025-05-04 09:00:00,Gloss Crystal,Maquiagem,50.0,3,156,Belo Horizonte,MG
1620,2025-05-05 03:00:00,Base Lux,Maquiagem,80.0,3,204,Porto Alegre,RS
1621,2025-05-05 09:00:00,Base Lux,Maquiagem,80.0,6,131,São Paulo,SP
1622,2025-05-05 05:00:00,Gloss Crystal,Maquiagem,50.0,7,211,Belém,PA
1623,2025-05-05 08:00:00,Perfume Bloom,Perfumaria,100.0,4,180,São Luís,MA
1624,2025-05-05 15:00:00,Gloss Crystal,Maquiagem,50.0,5,148,Porto Alegre,RS
1625,2025-05-06 02:00:00,Perfume Bloom,Perfumaria,100.0,3,193,São Paulo,SP
1626,2025-05-06 15:00:00,Batom Matte,Maquiagem,85.0,4,133,São Luís,MA
1627,2025-05-06 23:00:00,Perfume Elegance,Perfumaria,350.0,8,214,Porto Alegre,RS
1628,2025-05-06 16:00:00,Perfume Bloom,Perfumaria,100.0,2,108,Belo Horizonte,MG
1629,2025-05-06 04:00:00,Base Lux,Maquiagem,80.0,6,246,Belo Horizonte,MG
1630,2025-05-07 11:00:00,Gloss Crystal,Maquiagem,50.0,9,135,São Paulo,SP
1631,2025-05-07 15:00:00,Perfume Elegance,Perfumaria,350.0,8,232,Salvador,BA
1632,2025-05-07 13:00:00,Condicionador Luxo,Banho,54.14,8,136,Manaus,AM
1633,2025-05-07 13:00:00,Esfoliante Premium,Banho,46.98,1,130,Belo Horizonte,MG
1634,2025-05-07 20:00:00,Perfume Bloom,Perfumaria,100.0,5,173,Manaus,AM
1635,2025-05-08 02:00:00,Perfume Bloom,Perfumaria,100.0,1,150,Rio de Janeiro,RJ
1636,2025-05-08 17:00:00,Esfoliante Premium,Banho,49.62,7,119,Curitiba,PR
1637,2025-05-08 12:00:00,Batom Matte,Maquiagem,85.0,1,245,Belo Horizonte,MG
1638,2025-05-08 00:00:00,Batom Matte,Maquiagem,85.0,2,145,Fortaleza,CE
1639,2025-05-08 11:00:00,Gloss Crystal,Maquiagem,50.0,8,206,Belo Horizonte,MG
1640,2025-05-09 19:00:00,Batom Matte,Maquiagem,85.0,4,109,Salvador,BA
1641,2025-05-09 15:00:00,Perfume Elegance,Perfumaria,350.0,3,206,Manaus,AM
1642,2025-05-09 09:00:00,Perfume Elegance,Perfumaria,350.0,6,109,Rio de Janeiro,RJ
1643,2025-05-09 06:00:00,Batom Matte,Maquiagem,85.0,3,201,Rio de Janeiro,RJ
1644,2025-05-09 16:00:00,Condicionador Luxo,Banho,55.05,9,139,São Luís,MA
1645,2025-05-10 00:00:00,Batom Matte,Maquiagem,85.0,7,171,Manaus,AM
1646,2025-05-10 11:00:00,Condicionador Luxo,Banho,59.26,9,226,Manaus,AM
1647,2025-05-10 09:00:00,Batom Matte,Maquiagem,85.0,3,114,Belo Horizonte,MG
1648,2025-05-10 08:00:00,Perfume Bloom,Perfumaria,100.0,6,126,Fortaleza,CE
1649,2025-05-10 09:00:00,Batom Matte,Maquiagem,85.0,4,196,Rio de Janeiro,RJ
1650,2025-05-11 17:00:00,Gloss Crystal,Maquiagem,50.0,4,192,Fortaleza,CE
1651,2025-05-11 08:00:00,Perfume Bloom,Perfumaria,100.0,1,149,Rio de Janeiro,RJ
1652,2025-05-11 11:00:00,Batom Matte,Maquiagem,85.0,6,222,Rio de Janeiro,RJ
1653,2025-05-11 18:00:00,Perfume Aurora,Perfumaria,150.0,5,198,São Luís,MA
1654,2025-05-11 06:00:00,Batom Matte,Maquiagem,85.0,8,203,Rio de Janeiro,RJ
1655,2025-05-12 03:00:00,Perfume Aurora,Perfumaria,150.0,9,176,Belém,PA
1656,2025-05-12 15:00:00,Batom Matte,Maquiagem,85.0,6,110,Salvador,BA
1657,2025-05-12 01:00:00,Esfoliante Premium,Banho,48.76,1,138,Belo Horizonte,MG
1658,2025-05-12 18:00:00,Esfoliante Premium,Banho,48.33,1,104,Salvador,BA
1659,2025-05-12 03:00:00,Perfume Aurora,Perfumaria,150.0,7,243,Belo Horizonte,MG
1660,2025-05-13 21:00:00,Gloss Crystal,Maquiagem,50.0,1,189,Porto Alegre,RS
1661,2025-05-13 01:00:00,Gloss Crystal,Maquiagem,50.0,3,154,Manaus,AM
1662,2025-05-13 15:00:00,Esfoliante Premium,Banho,47.51,5,155,Rio de Janeiro,RJ
1663,2025-05-13 05:00:00,Esfoliante Premium,Banho,49.42,1,142,São Luís,MA
1664,2025-05-13 05:00:00,Perfume Elegance,Perfumaria,350.0,3,198,Fortaleza,CE
1665,2025-05-14 05:00:00,Batom Matte,Maquiagem,85.0,6,233,Curitiba,PR
1666,2025-05-14 04:00:00,Batom Matte,Maquiagem,85.0,8,128,Rio de Janeiro,RJ
1667,2025-05-14 21:00:00,Esfoliante Premium,Banho,48.52,6,249,Porto Alegre,RS
1668,2025-05-14 18:00:00,Esfoliante Premium,Banho,49.7,9,169,Porto Alegre,RS
1669,2025-05-14 01:00:00,Condicionador Luxo,Banho,55.6,5,179,Fortaleza,CE
1670,2025-05-15 04:00:00,Esfoliante Premium,Banho,47.4,2,160,Fortaleza,CE
1671,2025-05-15 00:00:00,Condicionador Luxo,Banho,56.3,7,154,São Luís,MA
1672,2025-05-15 20:00:00,Perfume Aurora,Perfumaria,150.0,6,125,São Luís,MA
1673,2025-05-15 20:00:00,Esfoliante Premium,Banho,47.36,7,110,Manaus,AM
1674,2025-05-15 15:00:00,Perfume Aurora,Perfumaria,150.0,6,141,São Luís,MA
1675,2025-05-16 14:00:00,Batom Matte,Maquiagem,85.0,8,249,São Paulo,SP
1676,2025-05-16 07:00:00,Condicionador Luxo,Banho,59.32,5,103,Belo Horizonte,MG
1677,2025-05-16 01:00:00,Batom Matte,Maquiagem,85.0,8,124,Salvador,BA
1678,2025-05-16 04:00:00,Gloss Crystal,Maquiagem,50.0,6,165,Rio de Janeiro,RJ
1679,2025-05-16 08:00:00,Perfume Bloom,Perfumaria,100.0,4,246,Porto Alegre,RS
1680,2025-05-17 17:00:00,Perfume Bloom,Perfumaria,100.0,7,230,Belém,PA
1681,2025-05-17 13:00:00,Perfume Bloom,Perfumaria,100.0,2,106,São Luís,MA
1682,2025-05-17 23:00:00,Base Lux,Maquiagem,80.0,7,217,Curitiba,PR
1683,2025-05-17 10:00:00,Condicionador Luxo,Banho,55.67,3,158,Manaus,AM
1684,2025-05-17 10:00:00,Esfoliante Premium,Banho,49.46,8,152,Fortaleza,CE
1685,2025-05-18 23:00:00,Perfume Bloom,Perfumaria,100.0,6,187,Porto Alegre,RS
1686,2025-05-18 14:00:00,Perfume Aurora,Perfumaria,150.0,9,115,Belém,PA
1687,2025-05-18 16:00:00,Base Lux,Maquiagem,80.0,9,143,Rio de Janeiro,RJ
1688,2025-05-18 17:00:00,Perfume Aurora,Perfumaria,150.0,2,110,Porto Alegre,RS
1689,2025-05-18 01:00:00,Batom Matte,Maquiagem,85.0,7,128,Fortaleza,CE
1690,2025-05-19 17:00:00,Base Lux,Maquiagem,80.0,7,166,Manaus,AM
1691,2025-05-19 18:00:00,Perfume Bloom,Perfumaria,100.0,9,231,Porto Alegre,RS
1692,2025-05-19 05:00:00,Batom Matte,Maquiagem,85.0,8,184,Fortaleza,CE
1693,2025-05-19 22:00:00,Esfoliante Premium,Banho,47.86,6,172,Belo Horizonte,MG
1694,2025-05-19 01:00:00,Perfume Elegance,Perfumaria,350.0,2,172,São Luís,MA
1695,2025-05-20 13:00:00,Batom Matte,Maquiagem,85.0,9,131,Fortaleza,CE
1696,2025-05-20 13:00:00,Condicionador Luxo,Banho,55.01,3,119,São Luís,MA
1697,2025-05-20 03:00:00,Base Lux,Maquiagem,80.0,4,130,São Luís,MA
1698,2025-05-20 16:00:00,Perfume Bloom,Perfumaria,100.0,7,206,Curitiba,PR
1699,2025-05-20 10:00:00,Perfume Aurora,Perfumaria,150.0,7,102,São Luís,MA
1700,2025-05-21 22:00:00,Batom Matte,Maquiagem,85.0,2,100,Manaus,AM
1701,2025-05-21 06:00:00,Condicionador Luxo,Banho,56.88,6,234,Porto Alegre,RS
1702,2025-05-21 04:00:00,Condicionador Luxo,Banho,55.52,7,196,Manaus,AM
1703,2025-05-21 12:00:00,Gloss Crystal,Maquiagem,50.0,8,185,Belo Horizonte,MG
1704,2025-05-21 20:00:00,Perfume Elegance,Perfumaria,350.0,9,229,Salvador,BA
1705,2025-05-22 05:00:00,Base Lux,Maquiagem,80.0,6,133,São Paulo,SP
1706,2025-05-22 04:00:00,Gloss Crystal,Maquiagem,50.0,4,115,Rio de Janeiro,RJ
1707,2025-05-22 19:00:00,Batom Matte,Maquiagem,85.0,3,137,Curitiba,PR
1708,2025-05-22 16:00:00,Batom Matte,Maquiagem,85.0,5,117,Belo Horizonte,MG
1709,2025-05-22 02:00:00,Perfume Bloom,Perfumaria,100.0,1,128,Curitiba,PR
1710,2025-05-23 11:00:00,Condicionador Luxo,Banho,54.07,7,185,Rio de Janeiro,RJ
1711,2025-05-23 18:00:00,Gloss Crystal,Maquiagem,50.0,4,179,Manaus,AM
1712,2025-05-23 21:00:00,Batom Matte,Maquiagem,85.0,2,153,São Luís,MA
1713,2025-05-23 16:00:00,Condicionador Luxo,Banho,57.19,2,179,São Paulo,SP
1714,2025-05-23 10:00:00,Perfume Elegance,Perfumaria,350.0,2,241,Porto Alegre,RS
1715,2025-05-24 14:00:00,Gloss Crystal,Maquiagem,50.0,4,162,São Paulo,SP
1716,2025-05-24 15:00:00,Perfume Bloom,Perfumaria,100.0,5,104,São Paulo,SP
1717,2025-05-24 04:00:00,Base Lux,Maquiagem,80.0,9,180,Porto Alegre,RS
1718,2025-05-24 16:00:00,Perfume Aurora,Perfumaria,150.0,9,120,Belo Horizonte,MG
1719,2025-05-24 07:00:00,Perfume Elegance,Perfumaria,350.0,2,118,Rio de Janeiro,RJ
1720,2025-05-25 05:00:00,Gloss Crystal,Maquiagem,50.0,3,185,Porto Alegre,RS
1721,2025-05-25 16:00:00,Perfume Elegance,Perfumaria,350.0,8,240,Curitiba,PR
1722,2025-05-25 22:00:00,Perfume Bloom,Perfumaria,100.0,8,169,Rio de Janeiro,RJ
1723,2025-05-25 00:00:00,Batom Matte,Maquiagem,85.0,3,248,Rio de Janeiro,RJ
1724,2025-05-25 03:00:00,Perfume Aurora,Perfumaria,150.0,7,191,Manaus,AM
1725,2025-05-26 23:00:00,Perfume Aurora,Perfumaria,150.0,6,133,Manaus,AM
1726,2025-05-26 17:00:00,Perfume Elegance,Perfumaria,350.0,2,151,São Luís,MA
1727,2025-05-26 14:00:00,Esfoliante Premium,Banho,47.01,6,188,Manaus,AM
1728,2025-05-26 08:00:00,Perfume Aurora,Perfumaria,150.0,1,234,Belém,PA
1729,2025-05-26 19:00:00,Batom Matte,Maquiagem,85.0,5,157,Belo Horizonte,MG
1730,2025-05-27 23:00:00,Esfoliante Premium,Banho,46.69,7,185,Salvador,BA
1731,2025-05-27 03:00:00,Condicionador Luxo,Banho,58.89,6,167,Rio de Janeiro,RJ
1732,2025-05-27 07:00:00,Perfume Aurora,Perfumaria,150.0,4,249,Fortaleza,CE
1733,2025-05-27 17:00:00,Batom Matte,Maquiagem,85.0,4,186,Manaus,AM
1734,2025-05-27 16:00:00,Esfoliante Premium,Banho,46.79,6,198,São Luís,MA
1735,2025-05-28 06:00:00,Batom Matte,Maquiagem,85.0,7,249,Curitiba,PR
1736,2025-05-28 03:00:00,Esfoliante Premium,Banho,46.05,2,167,São Paulo,SP
1737,2025-05-28 01:00:00,Perfume Elegance,Perfumaria,350.0,1,239,Curitiba,PR
1738,2025-05-28 15:00:00,Condicionador Luxo,Banho,55.26,6,174,Belém,PA
1739,2025-05-28 10:00:00,Perfume Aurora,Perfumaria,150.0,1,222,Porto Alegre,RS
1740,2025-05-29 02:00:00,Gloss Crystal,Maquiagem,50.0,5,105,Belo Horizonte,MG
1741,2025-05-29 20:00:00,Perfume Aurora,Perfumaria,150.0,9,201,Belo Horizonte,MG
1742,2025-05-29 00:00:00,Gloss Crystal,Maquiagem,50.0,3,114,São Paulo,SP
1743,2025-05-29 04:00:00,Gloss Crystal,Maquiagem,50.0,6,220,Porto Alegre,RS
1744,2025-05-29 07:00:00,Perfume Elegance,Perfumaria,350.0,5,196,São Paulo,SP
1745,2025-05-30 20:00:00,Base Lux,Maquiagem,80.0,9,150,Fortaleza,CE
1746,2025-05-30 12:00:00,Base Lux,Maquiagem,80.0,8,203,Porto Alegre,RS
1747,2025-05-30 11:00:00,Perfume Elegance,Perfumaria,350.0,6,127,Belo Horizonte,MG
1748,2025-05-30 17:00:00,Batom Matte,Maquiagem,85.0,9,173,Salvador,BA
1749,2025-05-30 02:00:00,Perfume Bloom,Perfumaria,100.0,9,138,Manaus,AM
1750,2025-05-31 07:00:00,Batom Matte,Maquiagem,85.0,1,146,Curitiba,PR
1751,2025-05-31 03:00:00,Esfoliante Premium,Banho,46.04,6,117,São Luís,MA
1752,2025-05-31 04:00:00,Perfume Aurora,Perfumaria,150.0,9,152,Belo Horizonte,MG
1753,2025-05-31 22:00:00,Batom Matte,Maquiagem,85.0,1,216,Belém,PA
1754,2025-05-31 01:00:00,Perfume Aurora,Perfumaria,150.0,8,155,Belo Horizonte,MG
1755,2025-06-01 15:00:00,Gloss Crystal,Maquiagem,50.0,3,107,São Paulo,SP
1756,2025-06-01 14:00:00,Batom Matte,Maquiagem,85.0,7,157,Manaus,AM
1757,2025-06-01 09:00:00,Perfume Bloom,Perfumaria,100.0,1,224,Rio de Janeiro,RJ
1758,2025-06-01 03:00:00,Perfume Bloom,Perfumaria,100.0,5,108,Fortaleza,CE
1759,2025-06-01 04:00:00,Esfoliante Premium,Banho,46.25,6,213,Belém,PA
1760,2025-06-02 22:00:00,Perfume Bloom,Perfumaria,100.0,8,246,Manaus,AM
1761,2025-06-02 15:00:00,Gloss Crystal,Maquiagem,50.0,9,197,São Luís,MA
1762,2025-06-02 04:00:00,Perfume Aurora,Perfumaria,150.0,1,114,Manaus,AM
1763,2025-06-02 08:00:00,Esfoliante Premium,Banho,45.82,9,248,Fortaleza,CE
1764,2025-06-02 13:00:00,Gloss Crystal,Maquiagem,50.0,4,215,Belo Horizonte,MG
1765,2025-06-03 01:00:00,Perfume Elegance,Perfumaria,350.0,5,210,São Paulo,SP
1766,2025-06-03 19:00:00,Perfume Bloom,Perfumaria,100.0,1,155,Porto Alegre,RS
1767,2025-06-03 15:00:00,Base Lux,Maquiagem,80.0,1,241,Belém,PA
1768,2025-06-03 01:00:00,Perfume Bloom,Perfumaria,100.0,6,138,São Luís,MA
1769,2025-06-03 11:00:00,Perfume Bloom,Perfumaria,100.0,6,181,Curitiba,PR
1770,2025-06-04 03:00:00,Perfume Bloom,Perfumaria,100.0,7,196,Fortaleza,CE
1771,2025-06-04 01:00:00,Esfoliante Premium,Banho,46.48,4,138,Salvador,BA
1772,2025-06-04 13:00:00,Condicionador Luxo,Banho,56.15,1,102,São Luís,MA
1773,2025-06-04 19:00:00,Gloss Crystal,Maquiagem,50.0,9,204,Curitiba,PR
1774,2025-06-04 12:00:00,Gloss Crystal,Maquiagem,50.0,9,157,Curitiba,PR
1775,2025-06-05 01:00:00,Gloss Crystal,Maquiagem,50.0,1,198,Salvador,BA
1776,2025-06-05 08:00:00,Gloss Crystal,Maquiagem,50.0,7,178,São Paulo,SP
1777,2025-06-05 02:00:00,Perfume Aurora,Perfumaria,150.0,8,210,Belém,PA
1778,2025-06-05 17:00:00,Batom Matte,Maquiagem,85.0,8,171,São Luís,MA
1779,2025-06-05 15:00:00,Perfume Elegance,Perfumaria,350.0,9,163,Rio de Janeiro,RJ
1780,2025-06-06 16:00:00,Perfume Elegance,Perfumaria,350.0,9,108,São Luís,MA
1781,2025-06-06 17:00:00,Perfume Elegance,Perfumaria,350.0,1,113,São Paulo,SP
1782,2025-06-06 00:00:00,Perfume Aurora,Perfumaria,150.0,4,213,Curitiba,PR
1783,2025-06-06 20:00:00,Perfume Bloom,Perfumaria,100.0,7,195,Belo Horizonte,MG
1784,2025-06-06 07:00:00,Base Lux,Maquiagem,80.0,5,205,Fortaleza,CE
1785,2025-06-07 11:00:00,Perfume Aurora,Perfumaria,150.0,5,139,Rio de Janeiro,RJ
1786,2025-06-07 03:00:00,Condicionador Luxo,Banho,54.78,3,177,Porto Alegre,RS
1787,2025-06-07 04:00:00,Base Lux,Maquiagem,80.0,9,118,Fortaleza,CE
1788,2025-06-07 15:00:00,Batom Matte,Maquiagem,85.0,9,164,Salvador,BA
1789,2025-06-07 15:00:00,Esfoliante Premium,Banho,46.01,7,165,Fortaleza,CE
1790,2025-06-08 10:00:00,Condicionador Luxo,Banho,54.08,9,147,São Luís,MA
1791,2025-06-08 20:00:00,Perfume Elegance,Perfumaria,350.0,3,165,Belo Horizonte,MG
1792,2025-06-08 20:00:00,Base Lux,Maquiagem,80.0,4,243,São Luís,MA
1793,2025-06-08 10:00:00,Perfume Aurora,Perfumaria,150.0,5,141,Curitiba,PR
1794,2025-06-08 09:00:00,Gloss Crystal,Maquiagem,50.0,3,154,Salvador,BA
1795,2025-06-09 01:00:00,Perfume Bloom,Perfumaria,100.0,9,124,São Paulo,SP
1796,2025-06-09 08:00:00,Perfume Bloom,Perfumaria,100.0,5,123,Rio de Janeiro,RJ
1797,2025-06-09 21:00:00,Esfoliante Premium,Banho,46.26,2,162,São Luís,MA
1798,2025-06-09 09:00:00,Condicionador Luxo,Banho,58.12,5,135,Porto Alegre,RS
1799,2025-06-09 00:00:00,Base Lux,Maquiagem,80.0,4,190,Fortaleza,CE
1800,2025-06-10 16:00:00,Condicionador Luxo,Banho,57.5,6,175,Manaus,AM
1801,2025-06-10 13:00:00,Gloss Crystal,Maquiagem,50.0,9,177,Curitiba,PR
1802,2025-06-10 05:00:00,Gloss Crystal,Maquiagem,50.0,9,207,Porto Alegre,RS
1803,2025-06-10 14:00:00,Perfume Aurora,Perfumaria,150.0,3,212,Manaus,AM
1804,2025-06-10 21:00:00,Gloss Crystal,Maquiagem,50.0,2,151,São Paulo,SP
1805,2025-06-11 01:00:00,Condicionador Luxo,Banho,59.35,3,206,Rio de Janeiro,RJ
1806,2025-06-11 00:00:00,Perfume Elegance,Perfumaria,350.0,9,233,Rio de Janeiro,RJ
1807,2025-06-11 13:00:00,Base Lux,Maquiagem,80.0,7,152,Belém,PA
1808,2025-06-11 21:00:00,Esfoliante Premium,Banho,46.08,7,108,Salvador,BA
1809,2025-06-11 20:00:00,Condicionador Luxo,Banho,58.92,2,108,Porto Alegre,RS
1810,2025-06-12 21:00:00,Esfoliante Premium,Banho,49.53,9,140,Porto Alegre,RS
1811,2025-06-12 02:00:00,Perfume Aurora,Perfumaria,150.0,9,145,Porto Alegre,RS
1812,2025-06-12 16:00:00,Perfume Bloom,Perfumaria,100.0,4,139,Curitiba,PR
1813,2025-06-12 07:00:00,Batom Matte,Maquiagem,85.0,7,214,São Paulo,SP
1814,2025-06-12 07:00:00,Perfume Elegance,Perfumaria,350.0,3,126,Salvador,BA
1815,2025-06-13 17:00:00,Gloss Crystal,Maquiagem,50.0,2,143,Rio de Janeiro,RJ
1816,2025-06-13 21:00:00,Esfoliante Premium,Banho,47.95,1,111,São Paulo,SP
1817,2025-06-13 01:00:00,Perfume Bloom,Perfumaria,100.0,8,197,Belo Horizonte,MG
1818,2025-06-13 12:00:00,Perfume Aurora,Perfumaria,150.0,9,120,Salvador,BA
1819,2025-06-13 07:00:00,Gloss Crystal,Maquiagem,50.0,1,146,Belo Horizonte,MG
1820,2025-06-14 15:00:00,Condicionador Luxo,Banho,56.0,8,113,Belém,PA
1821,2025-06-14 13:00:00,Condicionador Luxo,Banho,55.89,3,115,Salvador,BA
1822,2025-06-14 09:00:00,Base Lux,Maquiagem,80.0,7,162,Fortaleza,CE
1823,2025-06-14 09:00:00,Perfume Elegance,Perfumaria,350.0,1,176,Salvador,BA
1824,2025-06-14 17:00:00,Batom Matte,Maquiagem,85.0,5,232,Salvador,BA
1825,2025-06-15 16:00:00,Perfume Elegance,Perfumaria,350.0,6,212,Belém,PA
1826,2025-06-15 11:00:00,Perfume Aurora,Perfumaria,150.0,7,225,São Luís,MA
1827,2025-06-15 19:00:00,Condicionador Luxo,Banho,57.95,4,249,Belém,PA
1828,2025-06-15 07:00:00,Perfume Bloom,Perfumaria,100.0,1,128,Rio de Janeiro,RJ
1829,2025-06-15 04:00:00,Perfume Bloom,Perfumaria,100.0,4,224,São Luís,MA
1830,2025-06-16 14:00:00,Condicionador Luxo,Banho,56.66,7,119,Manaus,AM
1831,2025-06-16 21:00:00,Gloss Crystal,Maquiagem,50.0,5,117,Porto Alegre,RS
1832,2025-06-16 23:00:00,Esfoliante Premium,Banho,49.05,6,211,São Paulo,SP
1833,2025-06-16 00:00:00,Perfume Elegance,Perfumaria,350.0,7,146,Fortaleza,CE
1834,2025-06-16 21:00:00,Perfume Elegance,Perfumaria,350.0,9,116,Salvador,BA
1835,2025-06-17 07:00:00,Base Lux,Maquiagem,80.0,6,124,Salvador,BA
1836,2025-06-17 09:00:00,Gloss Crystal,Maquiagem,50.0,3,108,Belém,PA
1837,2025-06-17 20:00:00,Batom Matte,Maquiagem,85.0,1,135,Rio de Janeiro,RJ
1838,2025-06-17 01:00:00,Perfume Aurora,Perfumaria,150.0,7,106,Manaus,AM
1839,2025-06-17 00:00:00,Perfume Elegance,Perfumaria,350.0,2,240,Curitiba,PR
1840,2025-06-18 06:00:00,Perfume Elegance,Perfumaria,350.0,2,221,Fortaleza,CE
1841,2025-06-18 15:00:00,Perfume Elegance,Perfumaria,350.0,7,168,Salvador,BA
1842,2025-06-18 00:00:00,Batom Matte,Maquiagem,85.0,5,226,Porto Alegre,RS
1843,2025-06-18 16:00:00,Esfoliante Premium,Banho,45.99,5,113,Belém,PA
1844,2025-06-18 12:00:00,Perfume Bloom,Perfumaria,100.0,2,207,Manaus,AM
1845,2025-06-19 16:00:00,Perfume Bloom,Perfumaria,100.0,1,173,Belém,PA
1846,2025-06-19 04:00:00,Gloss Crystal,Maquiagem,50.0,5,124,Fortaleza,CE
1847,2025-06-19 04:00:00,Base Lux,Maquiagem,80.0,9,105,Salvador,BA
1848,2025-06-19 02:00:00,Perfume Bloom,Perfumaria,100.0,4,247,Porto Alegre,RS
1849,2025-06-19 00:00:00,Perfume Elegance,Perfumaria,350.0,8,175,Salvador,BA
1850,2025-06-20 15:00:00,Batom Matte,Maquiagem,85.0,1,169,Rio de Janeiro,RJ
1851,2025-06-20 14:00:00,Perfume Bloom,Perfumaria,100.0,1,109,Curitiba,PR
1852,2025-06-20 19:00:00,Gloss Crystal,Maquiagem,50.0,4,214,Manaus,AM
1853,2025-06-20 01:00:00,Condicionador Luxo,Banho,55.75,8,183,Belém,PA
1854,2025-06-20 13:00:00,Base Lux,Maquiagem,80.0,2,112,Salvador,BA
1855,2025-06-21 12:00:00,Base Lux,Maquiagem,80.0,9,164,Manaus,AM
1856,2025-06-21 20:00:00,Batom Matte,Maquiagem,85.0,5,151,Fortaleza,CE
1857,2025-06-21 00:00:00,Condicionador Luxo,Banho,56.09,1,193,Curitiba,PR
1858,2025-06-21 01:00:00,Perfume Elegance,Perfumaria,350.0,4,129,Belo Horizonte,MG
